NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10012,1,0,1,0,"5,016",2005,2,R4,"$7,000,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10012,1,0,1,0,"3,604",2005,2,R4,"$10,400,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10012,1,0,1,0,"2,617",2007,2,R4,"$7,400,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10012,1,0,1,0,"1,382",2007,2,R4,"$4,000,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10012,1,0,1,0,"8,702",2007,2,R4, $	-   
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10012,1,0,1,"15,272","1,472",1912,2,R4,"$2,400,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10012,1,0,1,"15,272","1,526",1912,2,R4,"$2,200,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10012,1,0,1,"15,272","1,092",1912,2,R4,"$1,975,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10012,1,0,1,"8,997",0,2016,2,R4,"$4,818,571.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10012,1,0,1,"8,997",0,2016,2,R4,"$4,760,318.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10012,1,0,1,"8,997",0,2016,2,R4,"$4,887,600.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10012,1,0,1,"8,997",0,2016,2,R4,"$4,811,231.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10012,1,0,1,"8,997",0,2016,2,R4,"$4,862,143.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10012,1,0,1,"8,997",0,2016,2,R4,"$4,765,664.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10012,1,0,1,"8,997",0,2016,2,R4,"$5,091,250.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10012,1,0,1,"8,997",0,2016,2,R4,"$9,555,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10012,1,0,1,"8,997",0,2016,2,R4,"$8,578,756.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10012,1,0,1,"8,997",0,2016,2,R4,"$20,950,493.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10012,1,0,1,"18,750","7,436",1910,2,R4,"$14,625,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10012,1,0,1,"18,750","5,244",1910,2,R4,"$13,250,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10012,1,0,1,"18,750","1,034",1910,2,R4, $	-   
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,0,"2,868",1920,2,R4,"$6,350,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,0,"1,472",0,2,R4, $	-   
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,0,"2,914",0,2,R4, $	-   
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,0,"4,275",0,2,R4,"$12,500,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,"1,148",0,2,R4,"$2,000,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,"1,645",1966,2,R4, $	-   
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,25,1966,2,R4, $	-   
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,0,"1,022",1985,2,R4, $	-   
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,0,"1,056",0,2,R4, $	-   
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,0,"1,361",0,2,R4, $	-   
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,0,929,0,2,R4,"$1,620,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,0,740,0,2,R4,"$999,500.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,0,"1,001",0,2,R4,"$1,795,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,0,"1,274",0,2,R4,"$2,125,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,0,763,2006,2,R4, $	-   
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,0,"1,384",2006,2,R4,"$2,700,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,0,"1,109",2006,2,R4,"$2,250,800.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,"15,637",834,1928,2,R4,"$1,860,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,"15,637","1,334",1928,2,R4,"$2,500,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,"15,637","1,534",1928,2,R4,"$3,300,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,"15,637","1,375",1928,2,R4,"$2,600,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,"15,637","1,534",1928,2,R4,"$3,300,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,"15,637","1,590",1928,2,R4, $	-   
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,"15,637","2,272",1928,2,R4,"$4,875,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,"15,637","2,004",1928,2,R4,"$4,500,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,"54,490",631,1985,2,R4,"$1,250,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,"54,490",602,1985,2,R4,"$1,225,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,"54,490",676,1985,2,R4, $	-   
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,"54,490",365,1985,2,R4,"$575,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,"54,490",365,1985,2,R4, $	-   
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,0,790,1921,2,R4,"$1,880,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,0,724,1921,2,R4,"$1,745,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,0,703,1921,2,R4,"$1,860,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,"5,800","1,754",1907,2,R4,"$3,250,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,0,"2,330",1908,2,R4, $	-   
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,0,"2,330",1908,2,R4, $	-   
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,"3,957","1,414",2006,2,R4, $	-   
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,"3,957","1,414",2006,2,R4,"$2,698,362.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10003,1,0,1,"3,957","1,414",2006,2,R4,"$2,650,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,"5,352","1,969",1912,2,R4,"$5,200,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,700,1966,2,R4,"$1,225,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,770,1966,2,R4, $	-   
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,537,1966,2,R4,"$1,295,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,380,1966,2,R4,"$945,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,"1,150",0,2,R4, $	-   
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,565,0,2,R4,"$940,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,530,0,2,R4,"$940,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,850,0,2,R4,"$1,483,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,850,0,2,R4, $	-   
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,530,0,2,R4, $	-   
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,"1,875",0,2,R4,"$5,501,259.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,"2,678",0,2,R4,"$5,550,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,"2,341",0,2,R4,"$3,850,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,"4,584",0,2,R4,"$10,750,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,"2,838",0,2,R4, $	-   
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,"2,224",0,2,R4,"$7,625,000.00"
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,"2,423",0,2,R4, $	-   
GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,"2,423",0,2,R4,"$4,000,000.00"
GREENWICH VILLAGE-CENTRAL,14 RENTALS - 4-10 UNIT,2A,10003,4,1,5,"2,663","8,317",1900,2,S4, $	-   
GREENWICH VILLAGE-CENTRAL,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,10012,1,0,1,0,"1,862",1910,2,R1,"$3,500,000.00"
GREENWICH VILLAGE-CENTRAL,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,10012,1,0,1,0,"1,862",1910,2,R1,"$3,400,000.00"
GREENWICH VILLAGE-CENTRAL,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,10012,1,0,1,0,"1,862",1910,2,R1,"$3,600,000.00"
GREENWICH VILLAGE-CENTRAL,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,10012,1,0,1,0,"2,236",2002,2,R1,"$4,650,000.00"
GREENWICH VILLAGE-CENTRAL,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,10012,1,0,1,0,0,2014,2,R1,"$1,965,222.00"
GREENWICH VILLAGE-CENTRAL,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,10012,1,0,1,0,0,2014,2,R1,"$1,880,000.00"
GREENWICH VILLAGE-CENTRAL,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,10012,1,0,1,0,0,2014,2,R1,"$3,309,312.00"
GREENWICH VILLAGE-CENTRAL,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,10003,1,0,1,0,"1,850",0,2,R1, $	-   
GREENWICH VILLAGE-CENTRAL,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,10012,1,0,1,0,"1,040",1910,2,R1,"$2,425,000.00"
GREENWICH VILLAGE-CENTRAL,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,10011,1,0,1,"1,653","2,266",1900,2,R1,"$5,300,000.00"
GREENWICH VILLAGE-CENTRAL,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,10003,1,0,1,"2,260","1,265",1910,2,R1,"$2,500,000.00"
GREENWICH VILLAGE-CENTRAL,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,10003,1,0,1,0,"4,816",1930,2,R1, $	-   
GREENWICH VILLAGE-CENTRAL,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,10003,1,0,1,0,"5,704",1930,2,R1,"$11,500,000.00"
GREENWICH VILLAGE-CENTRAL,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,10003,1,0,1,0,"2,202",1950,2,R1,"$3,315,000.00"
GREENWICH VILLAGE-CENTRAL,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT,2C,10016,0,1,1,0,0,2005,2,R8, $	-   
GREENWICH VILLAGE-CENTRAL,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT,2C,10003,0,1,1,0,0,1930,2,R8,"$4,800,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10012,0,0,0,0,0,1910,2,R9, $	-   
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10012,0,0,0,0,0,1910,2,R9,"$731,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10012,0,0,0,0,0,1903,2,R9,"$495,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10012,0,0,0,0,0,1903,2,R9,"$625,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10012,0,0,0,0,0,1900,2,R9,"$1,975,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10012,0,0,0,0,0,1900,2,R9,"$1,207,500.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10012,0,0,0,0,0,1900,2,R9,"$680,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10012,0,0,0,0,0,1900,2,R9,"$2,800,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10012,0,0,0,0,0,1900,2,R9,"$695,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10012,0,0,0,0,0,1900,2,R9,"$995,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10012,0,0,0,0,0,1900,2,R9,"$2,240,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10012,0,0,0,0,0,1900,2,R9,"$1,335,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10012,0,0,0,0,0,1900,2,R9,"$2,055,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10012,0,0,0,0,0,1900,2,R9,"$1,085,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10012,0,0,0,0,0,1900,2,R9,"$1,325,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10012,0,0,0,0,0,1928,2,R9,"$930,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10012,0,0,0,0,0,1928,2,R9,"$669,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10012,0,0,0,0,0,1900,2,R9,"$567,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,0,2,R9,"$2,600,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,0,2,R9, $	-   
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,0,2,R9,$100.00
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1965,2,R9,"$1,700,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1965,2,R9,"$4,550,088.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1965,2,R9,"$1,550,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1965,2,R9,"$1,537,500.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1965,2,R9, $	-   
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1965,2,R9,"$2,050,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1965,2,R9,"$2,500,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1965,2,R9, $	-   
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1965,2,R9,"$1,325,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1965,2,R9,"$1,400,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1965,2,R9,"$1,225,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1965,2,R9,"$1,187,500.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1981,2,R9,"$2,018,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1981,2,R9,"$2,675,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1981,2,R9,"$1,200,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1955,2,R9, $	-   
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1955,2,R9,"$1,350,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1955,2,R9, $	-   
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1955,2,R9,"$2,250,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1955,2,R9,"$1,350,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1955,2,R9,"$2,180,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1955,2,R9,"$1,420,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1955,2,R9,"$1,370,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1959,2,R9,"$1,400,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1959,2,R9,"$1,420,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1959,2,R9,"$1,525,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1959,2,R9,"$1,245,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1959,2,R9,"$1,285,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1959,2,R9,"$1,237,500.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1954,2,R9,"$1,145,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1954,2,R9,"$400,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1954,2,R9,"$431,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1954,2,R9,"$505,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1954,2,R9,"$925,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1954,2,R9,"$450,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1954,2,R9,"$595,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1954,2,R9,"$575,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1954,2,R9,"$900,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1955,2,R9,"$492,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1955,2,R9,"$470,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1955,2,R9, $	-   
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1955,2,R9,"$801,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1955,2,R9,"$710,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1955,2,R9,"$615,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1955,2,R9,"$1,300,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1955,2,R9,"$1,300,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1955,2,R9,"$1,215,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10003,0,0,0,0,0,1955,2,R9,"$596,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10011,0,0,0,0,0,1959,2,R9,"$1,965,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10011,0,0,0,0,0,1959,2,R9,"$2,245,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10011,0,0,0,0,0,1959,2,R9,"$1,040,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10011,0,0,0,0,0,1959,2,R9,"$580,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10011,0,0,0,0,0,1959,2,R9,"$850,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10011,0,0,0,0,0,1959,2,R9,"$1,600,000.00"
GREENWICH VILLAGE-CENTRAL,17 CONDO COOPS,2,10011,0,0,0,0,0,1900,2,R9, $	-   
GREENWICH VILLAGE-CENTRAL,21 OFFICE BUILDINGS,4,10003,0,180,180,"19,575","97,500",1940,4,O5,"$145,500,000.00"
GREENWICH VILLAGE-CENTRAL,22 STORE BUILDINGS,4,10011,5,2,7,"2,507","9,834",1900,4,K4, $	-   
